date, pm25, pm10, o3, no2, so2, co
2017/1/28, 39, 18, 28, 16, , 3
2017/1/29, 65, 16, 31, 19, , 3
2017/1/30, 52, 6, 30, 6, , 1
2017/1/31, 18, 10, 27, 17, , 2
2017/2/1, 43, 13, 30, 9, , 1
2017/2/2, 30, 8, 33, 12, , 1
2017/2/3, 27, 11, 34, 15, , 4
2017/2/4, 37, 14, 27, 14, , 1
2017/2/5, 56, 14, 36, 12, , 2
2017/2/6, 52, 10, 33, 8, , 1
2017/2/7, 34, , 33, 8, , 1
2017/2/8, 22, 18, 21, 20, , 1
2017/2/9, 62, 13, 30, 13, , 1
2017/2/10, 47, 9, 31, 12, , 2
2017/2/11, 31, 7, 32, 11, , 2
2017/2/12, 21, 8, 32, 13, , 2
2017/2/13, 26, 8, 33, 9, , 1
2017/2/14, 28, 9, 35, 11, , 1
2017/2/15, 31, 19, 29, 25, , 2
2017/2/16, 60, 24, 37, 19, , 3
2017/2/17, 60, 12, 35, 8, , 1
2017/2/18, 33, 10, 35, 9, , 2
2017/2/19, 40, 19, 27, 20, , 2
2017/2/20, 62, 9, 35, 6, , 1
2017/2/21, 25, 12, 31, 14, , 1
2017/2/22, 39, 16, 33, 14, , 1
2017/2/23, 50, 11, 35, 5, , 1
2017/2/24, 29, 12, 34, 15, , 2
2017/2/25, 46, 14, 39, 12, , 1
2017/2/26, 49, 11, 33, 8, , 1
2017/2/27, 42, 12, 34, 9, , 1
2017/2/28, 43, 17, 29, 17, , 1
2017/3/1, 64, 34, 21, 21, , 3
2017/3/2, 121, 12, 38, 14, , 3
2017/3/3, 42, 14, 35, 17, , 2
2017/3/4, 50, 27, 44, 18, , 3
2017/3/5, 78, 32, 23, 30, , 3
2017/3/6, 104, 9, 34, 12, , 2
2017/3/7, 29, 11, 31, 19, , 2
2017/3/8, 40, 14, 36, 24, , 3
2017/3/9, 48, 13, 39, 15, , 2
2017/3/10, 47, 12, 40, 6, , 1
2017/3/11, 38, 15, 39, 10, , 1
2017/3/12, 51, 18, 28, 15, , 1
2017/3/13, 65, 15, 27, 12, , 1
2017/3/14, 62, 8, 34, 9, , 1
2017/3/15, 27, 12, 34, 16, , 2
2017/3/16, 42, 10, 40, 7, , 1
2017/3/17, 32, 16, 43, 14, , 1
2017/3/18, 54, 40, 66, 11, , 2
2017/3/19, 108, 34, 58, 8, , 1
2017/3/20, 89, 16, 44, 11, , 1
2017/3/21, 44, 14, 42, 6, , 
2017/3/22, 44, 18, 36, 13, , 1
2017/3/23, 56, 13, 38, 7, , 1
2017/3/24, 41, 14, 39, 8, , 1
2017/3/25, 47, 12, 30, 8, , 
2017/3/26, 49, 7, 33, 10, , 1
2017/3/27, 19, 15, 43, 13, , 1
2017/3/28, 47, 21, 40, 17, , 2
2017/3/29, 71, 32, 56, 25, , 3
2017/3/30, 92, 21, 43, 9, , 1
2017/3/31, 64, 13, 34, 8, , 
2016/10/1, 46, 21, 81, 11, , 2
2016/10/2, 54, 27, 20, 17, , 4
2016/10/3, 59, 14, 26, 12, , 1
2016/10/4, 38, 20, 22, 20, , 1
2016/10/5, 52, 11, 33, 8, , 1
2016/10/6, 29, 12, 34, 10, , 1
2016/10/7, 42, 18, 13, 21, , 3
2016/10/8, 53, 11, 28, 4, , 1
2016/10/9, 25, 7, 26, 5, , 1
2016/10/10, 21, 9, 23, 9, , 1
2016/10/11, 28, 14, 26, 20, , 2
2016/10/12, 45, 10, 22, 10, , 1
2016/10/13, 35, 16, 23, 19, , 2
2016/10/14, 50, 17, 38, 18, , 2
2016/10/15, 54, 19, 38, 14, , 2
2016/10/16, 59, 16, 14, 21, , 2
2016/10/17, 51, 13, 26, 16, , 2
2016/10/18, 42, 14, 28, 14, , 1
2016/10/19, 39, 18, 36, 11, , 2
2016/10/20, 55, 17, 32, 14, , 1
2016/10/21, 54, 20, 22, 16, , 2
2016/10/22, 58, 17, 35, 7, , 1
2016/10/23, 50, 9, 29, 12, , 1
2016/10/24, 26, 17, 9, 23, , 2
2016/10/25, 55, 21, 21, 30, , 3
2016/10/26, 66, 13, 32, 10, , 1
2016/10/27, 41, 17, 10, 22, , 1
2016/10/28, 63, 9, 30, 9, , 1
2016/10/29, 31, 14, 23, 10, , 2
2016/10/30, 46, 17, 18, 18, , 2
2016/10/31, 60, 12, 22, 16, , 1
2016/11/1, 40, 7, 18, 16, , 1
2016/11/2, 25, 10, 32, 10, , 1
2016/11/3, 38, 12, 29, 17, , 2
2016/11/4, 36, 21, 32, 18, , 2
2016/11/5, 64, 17, 33, 10, , 2
2016/11/6, 54, 14, 28, 10, , 1
2016/11/7, 48, 24, 9, 26, , 2
2016/11/8, 77, 8, 29, 8, , 1
2016/11/9, 23, 9, 28, 12, , 2
2016/11/10, 30, 11, 14, 18, , 1
2016/11/11, 41, 11, 27, 17, , 3
2016/11/12, 38, 21, 27, 18, , 4
2016/11/13, 65, 25, 11, 22, , 3
2016/11/14, 75, 16, 24, 15, , 2
2016/11/15, 55, 9, 28, 9, , 2
2016/11/16, 27, 12, 21, 18, , 2
2016/11/17, 39, 15, 19, 24, , 3
2016/11/18, 53, 20, 10, 21, , 3
2016/11/19, 70, 23, 15, 21, , 6
2016/11/20, 83, 19, 17, 18, , 5
2016/11/21, 68, 19, 14, 23, , 
2016/11/22, 67, 9, 24, 11, , 
2016/11/23, 23, 6, 20, 20, , 1
2016/11/24, 27, 12, 5, 25, , 2
2016/11/25, 57, 12, 13, 20, , 3
2016/11/26, 50, 13, 16, 14, , 1
2016/11/27, 58, 8, 27, 10, , 1
2016/11/28, 30, 7, 27, 8, , 1
2016/11/29, 26, 13, 24, 16, , 1
2016/12/1, 73, 11, 28, , , 2
2016/12/2, 34, 14, 20, 38, , 3
2016/12/3, 45, 23, 23, 21, , 3
2016/12/4, 77, 20, 20, 22, , 4
2016/12/5, 70, 10, 25, 13, , 2
2016/12/6, 31, 9, 22, 16, , 2
2016/12/7, 32, 12, 22, 22, , 3
2016/12/8, 48, 17, 24, 27, , 3
2016/12/9, 63, 7, 27, 10, , 2
2016/12/10, 26, 5, 28, 5, , 1
2016/12/11, 17, 13, 20, 23, , 3
2016/12/12, 47, 31, 6, 37, , 4
2016/12/13, 100, 8, 22, 14, , 1
2016/12/14, 30, 5, 27, 13, , 3
2016/12/15, 20, 7, 25, 17, , 1
2016/12/16, 31, 9, 16, 26, , 4
2016/12/17, 37, 13, 21, 21, , 4
2016/12/18, 49, 17, 11, 31, , 4
2016/12/19, 56, 32, 5, 41, , 6
2016/12/20, 103, 25, 17, 32, , 6
2016/12/21, 86, 23, 28, 23, , 5
2016/12/22, 79, 8, 27, 10, , 2
2016/12/23, 30, 4, 26, 10, , 1
2016/12/24, 14, 8, 19, 18, , 3
2016/12/25, 41, 15, 7, 26, , 3
2016/12/26, 62, 16, 21, 22, , 3
2016/12/27, 54, 4, 29, 8, , 1
2016/12/28, 16, 11, 16, 22, , 2
2016/12/29, 50, 4, 29, 5, , 1
2016/12/30, 18, 9, 27, 16, , 2
2016/12/31, 39, , , , , 
2016/7/1, 89, 36, 45, 7, , 1
2016/7/2, 76, 22, 36, 7, , 1
2016/7/3, 55, 27, 76, 13, , 1
2016/7/4, 58, 14, 22, 7, , 1
2016/7/5, 31, 16, 33, 10, , 2
2016/7/6, 39, 26, 64, 13, , 2
2016/7/7, 59, 22, 44, 11, , 1
2016/7/8, 52, 18, 27, 8, , 1
2016/7/9, 37, 14, 33, 8, , 1
2016/7/10, 27, 18, 62, 10, , 1
2016/7/11, 45, 27, 66, 10, , 1
2016/7/12, 64, 41, 25, 17, , 3
2016/7/13, 80, 37, 72, 12, , 2
2016/7/14, 73, 15, 19, 14, , 2
2016/7/15, 35, 20, 39, 9, , 2
2016/7/16, 47, 30, 36, 6, , 2
2016/7/17, 63, 31, 45, 8, , 1
2016/7/18, 65, 20, 62, 8, , 1
2016/7/19, 50, 16, 47, 9, , 1
2016/7/20, 46, 8, 17, 9, , 1
2016/7/21, 22, 11, 15, 9, , 1
2016/7/22, 22, 13, 28, 6, , 1
2016/7/23, 40, 11, 33, 5, , 1
2016/7/24, 36, 15, 35, 10, , 1
2016/7/25, 41, 14, 26, 11, , 1
2016/7/26, 41, 11, 22, 9, , 1
2016/7/27, 32, 11, 26, 5, , 
2016/7/28, 31, 9, 32, 7, , 1
2016/7/29, 25, 11, 50, 9, , 1
2016/7/30, 31, 10, 19, 5, , 1
2016/7/31, 25, 9, 16, 7, , 
2016/8/1, 23, 9, 19, 9, , 1
2016/8/2, 24, 9, 26, 9, , 1
2016/8/3, 22, 13, 53, 10, , 1
2016/8/4, 33, 15, 47, 9, , 1
2016/8/5, 39, 17, 50, 9, , 1
2016/8/6, 42, 14, 19, 6, , 1
2016/8/7, 31, 12, 19, 8, , 
2016/8/8, 32, 17, 33, 12, , 1
2016/8/9, 47, 20, 48, 12, , 
2016/8/10, 53, 18, 42, 8, , 1
2016/8/11, 45, 19, 47, 10, , 1
2016/8/12, 48, 19, 66, 11, , 1
2016/8/13, 51, 15, 41, 7, , 1
2016/8/14, 43, 16, 34, 7, , 1
2016/8/15, 43, 14, 16, 8, , 1
2016/8/16, 30, 21, 41, 5, , 1
2016/8/17, 43, 21, 15, 15, , 1
2016/8/18, 43, 13, 15, 8, , 1
2016/8/19, 27, 8, 6, 9, , 1
2016/8/20, 14, 12, 19, 6, , 1
2016/8/21, 23, 13, 18, 8, , 1
2016/8/22, 17, 14, 24, 9, , 1
2016/8/23, 28, 12, 28, 13, , 1
2016/8/24, 27, 13, 23, 9, , 1
2016/8/25, 26, 13, 28, 6, , 2
2016/8/26, 27, 12, 19, 8, , 1
2016/8/27, 22, 12, 20, 6, , 1
2016/8/28, 24, 8, 14, 7, , 1
2016/8/29, 13, 8, 22, 6, , 1
2016/8/30, 11, 20, 46, 5, , 1
2016/8/31, 45, 23, 49, 10, , 1
2016/9/1, 51, 31, 64, 11, , 1
2016/9/2, 68, 22, 32, 5, , 1
2016/9/3, 46, 15, 35, 5, , 1
2016/9/4, 35, 13, 25, 7, , 1
2016/9/5, 28, 10, 28, 5, , 
2016/9/6, 28, 10, 26, 7, , 1
2016/9/7, 25, 15, 13, 8, , 1
2016/9/8, 29, 11, 47, 10, , 1
2016/9/9, 24, 16, 47, 7, , 1
2016/9/10, 40, 13, 40, 7, , 1
2016/9/11, 36, 12, 34, 6, , 1
2016/9/12, 35, 9, 18, 13, , 1
2016/9/13, 19, 10, 16, 17, , 2
2016/9/14, 20, 18, 25, 21, , 2
2016/9/15, 44, 15, 13, 17, , 2
2016/9/16, 33, 23, 57, 12, , 2
2016/9/17, 55, 18, 17, 7, , 1
2016/9/18, 41, 8, 21, 7, , 1
2016/9/19, 18, 4, 23, 9, , 1
2016/9/20, 9, 8, 24, 9, , 1
2016/9/21, 22, 7, 20, 8, , 1
2016/9/22, 17, 10, 9, 22, , 2
2016/9/23, 26, 14, 9, 19, , 2
2016/9/24, 41, 16, 39, 11, , 2
2016/9/25, 49, 26, 41, 11, , 2
2016/9/26, 60, 28, 27, 15, , 1
2016/9/27, 59, 28, 25, 14, , 1
2016/9/28, 59, 17, 22, 11, , 1
2016/9/29, 40, 10, 31, 10, , 1
2016/9/30, 31, 16, 23, 11, , 1
2016/4/1, 64, 19, 34, 9, , 
2016/4/2, 58, 20, 37, 8, , 2
2016/4/3, 61, 12, 33, 11, , 1
2016/4/4, 35, 10, 29, 15, , 1
2016/4/5, 29, 14, 44, 16, , 2
2016/4/6, 49, 15, 29, 25, , 2
2016/4/7, 58, 9, 39, 15, , 2
2016/4/8, 31, 18, 46, 13, , 2
2016/4/9, 53, 23, 57, 11, , 2
2016/4/10, 62, 20, 38, 7, , 1
2016/4/11, 49, 17, 41, 10, , 1
2016/4/12, 60, 18, 39, 15, , 1
2016/4/13, 55, 10, 27, 14, , 1
2016/4/14, 36, 13, 39, 10, , 2
2016/4/15, 41, 14, 48, 15, , 1
2016/4/16, 49, 17, 45, 2, , 1
2016/4/17, 47, 23, 48, 10, , 1
2016/4/18, 62, 21, 48, 11, , 1
2016/4/19, 59, 16, 48, 9, , 1
2016/4/20, 49, 18, 43, 13, , 1
2016/4/21, 55, 15, 48, 10, , 1
2016/4/22, 54, 14, 44, 8, , 1
2016/4/23, 43, 29, 43, 7, , 1
2016/4/24, 67, 29, 46, 13, , 2
2016/4/25, 62, 22, 44, 14, , 1
2016/4/26, 54, 25, 38, 15, , 1
2016/4/27, 58, 11, 28, 11, , 1
2016/4/28, 28, 8, 41, 5, , 
2016/4/29, 24, 14, 49, 7, , 2
2016/4/30, 50, 25, 68, 16, , 2
2016/5/1, 68, 28, 49, 10, , 2
2016/5/2, 75, 28, 49, 5, , 1
2016/5/3, 72, 16, 49, 3, , 1
2016/5/4, 45, 20, 62, 5, , 
2016/5/5, 58, 16, 42, 11, , 1
2016/5/6, 45, 13, 49, 5, , 1
2016/5/7, 39, 45, 57, 4, , 1
2016/5/8, 92, 40, 42, 9, , 1
2016/5/9, 72, 11, 35, 12, , 2
2016/5/10, 30, 11, 29, 8, , 1
2016/5/11, 27, 8, 56, 9, , 1
2016/5/12, 27, 13, 59, 10, , 1
2016/5/13, 43, 19, 51, 10, , 1
2016/5/14, 56, 18, 56, 6, , 1
2016/5/15, 55, 22, 45, 9, , 1
2016/5/16, 62, 11, 31, 11, , 1
2016/5/17, 31, 11, 52, 11, , 2
2016/5/18, 40, 16, 49, 15, , 2
2016/5/19, 53, 10, 35, 8, , 1
2016/5/20, 33, 10, 45, 9, , 1
2016/5/21, 31, 14, 52, 6, , 1
2016/5/22, 44, 27, 79, 16, , 2
2016/5/23, 79, 33, 77, 15, , 2
2016/5/24, 89, 31, 56, 6, , 
2016/5/25, 75, 23, 35, 5, , 1
2016/5/26, 57, 14, 40, 8, , 1
2016/5/27, 38, 25, 52, 16, , 3
2016/5/28, 78, 29, 67, 10, , 3
2016/5/29, 82, 10, 39, 9, , 1
2016/5/30, 35, 11, 46, 9, , 1
2016/5/31, 35, 14, 57, 8, , 1
2016/6/1, 44, 8, 40, 4, , 1
2016/6/2, 26, 10, 45, 7, , 1
2016/6/3, 32, 14, 47, 7, , 1
2016/6/4, 48, 11, 47, 6, , 1
2016/6/5, 33, 19, 44, 8, , 1
2016/6/6, 55, 13, 29, 15, , 1
2016/6/7, 43, 14, 42, 11, , 1
2016/6/8, 43, 9, 28, 12, , 1
2016/6/9, 24, 13, 61, 11, , 2
2016/6/10, 41, 12, 49, 11, , 2
2016/6/11, 41, 12, 45, 4, , 1
2016/6/12, 35, 7, 31, 7, , 1
2016/6/13, 17, 7, 49, 9, , 1
2016/6/14, 21, 16, 26, 16, , 1
2016/6/15, 41, 11, 28, 10, , 1
2016/6/16, 27, 12, 52, 8, , 1
2016/6/17, 33, 15, 72, 6, , 1
2016/6/18, 52, 25, 56, 4, , 1
2016/6/19, 65, 21, 57, 9, , 1
2016/6/20, 56, 25, 43, 18, , 2
2016/6/21, 57, 31, 41, 16, , 2
2016/6/22, 74, 18, 33, 10, , 1
2016/6/23, 42, 13, 32, 11, , 1
2016/6/24, 34, 18, 32, 10, , 2
2016/6/25, 45, 15, 63, 8, , 1
2016/6/26, 43, 16, 49, 11, , 1
2016/6/27, 48, 14, 39, 10, , 1
2016/6/28, 35, 15, 29, 15, , 2
2016/6/29, 43, 25, 52, 14, , 2
2016/6/30, 63, 41, 100, 21, , 3
2016/1/4, 63, 23, 24, 26, , 4
2016/1/5, 66, 17, 11, 24, , 2
2016/1/6, 57, 13, 24, 17, , 3
2016/1/7, 44, 13, 14, 26, , 4
2016/1/8, 45, 12, 22, 23, , 4
2016/1/9, 43, 13, 26, 21, , 4
2016/1/10, 50, 8, 23, 15, , 2
2016/1/11, 32, 13, 18, 21, , 2
2016/1/12, 49, 24, , 32, , 5
2016/1/13, 80, 19, , 31, , 6
2016/1/14, 66, 12, 21, 18, , 2
2016/1/15, 49, 12, 25, 17, , 2
2016/1/16, 49, 12, 27, 10, , 1
2016/1/17, 50, 5, 27, 16, , 4
2016/1/18, 23, 5, 29, 16, , 3
2016/1/19, 22, 4, 23, 13, , 1
2016/1/20, 18, 5, 25, 15, , 1
2016/1/21, 17, 4, 28, 9, , 1
2016/1/22, 16, , 26, 14, , 2
2016/1/23, 36, , 31, 11, , 2
2016/1/24, 42, 8, 30, 18, , 3
2016/1/25, 26, 14, 21, 32, , 5
2016/1/27, 45, 17, 26, 32, , 5
2016/1/28, 59, 17, 20, 26, , 3
2016/1/29, 58, 5, 20, 13, , 1
2016/1/30, 37, 13, 27, 19, , 3
2016/1/31, 59, 13, 21, 21, , 2
2016/2/1, 54, 6, 30, 10, , 1
2016/2/2, 27, 7, 28, 13, , 1
2016/2/3, 33, 15, 20, 27, , 2
2016/2/4, 61, 17, 28, 26, , 3
2016/2/5, 63, 16, 29, 15, , 2
2016/2/6, 63, 5, 31, 6, , 2
2016/2/7, 23, 10, 21, 17, , 2
2016/2/8, 44, 16, 30, 19, , 3
2016/2/9, 58, 8, 33, 7, , 1
2016/2/10, 30, 12, 32, 13, , 3
2016/2/11, 44, 20, 20, 26, , 2
2016/2/12, 67, 23, 31, 18, , 2
2016/2/13, 69, 10, 33, 6, , 2
2016/2/14, 31, 3, 25, 7, , 1
2016/2/15, 14, 7, 27, 15, , 2
2016/2/16, 29, 7, 28, 16, , 2
2016/2/17, 28, 12, 18, 24, , 3
2016/2/18, 48, 19, 20, 33, , 4
2016/2/19, 67, 21, 15, 28, , 3
2016/2/20, 73, 8, 37, 8, , 1
2016/2/21, 33, 8, 30, 12, , 1
2016/2/22, 34, 19, 18, 25, , 3
2016/2/23, 73, 13, 31, 11, , 3
2016/2/24, 46, 7, 27, 15, , 1
2016/2/25, 37, 11, 32, 22, , 2
2016/2/26, 47, 19, 41, 13, , 2
2016/2/27, 63, 22, 43, 14, , 2
2016/2/28, 69, 13, 30, 16, , 2
2016/2/29, 50, 7, 33, 6, , 1
2016/3/1, 22, 11, 29, 21, , 2
2016/3/2, 41, 18, 28, 29, , 3
2016/3/3, 63, 28, 43, 21, , 3
2016/3/4, 80, 24, 32, 14, , 2
2016/3/5, 72, 22, 35, 8, , 1
2016/3/6, 67, 25, 18, 25, , 3
2016/3/7, 84, 25, 32, 25, , 3
2016/3/8, 77, 14, 28, 11, , 1
2016/3/9, 45, 12, 25, 11, , 1
2016/3/10, 46, 15, 26, 12, , 1
2016/3/11, 55, 14, 31, 10, , 1
2016/3/12, 51, 12, 30, 8, , 
2016/3/13, 49, 12, 25, 13, , 1
2016/3/14, 50, 9, 41, 10, , 2
2016/3/15, 35, 15, 23, 24, , 3
2016/3/16, 53, 20, 33, 27, , 3
2016/3/17, 67, 20, 42, 19, , 3
2016/3/18, 63, 14, 36, 11, , 2
2016/3/19, 47, 24, 45, 5, , 2
2016/3/20, 59, 11, 36, 7, , 1
2016/3/21, 33, 11, 41, 13, , 1
2016/3/22, 36, 18, 41, 20, , 2
2016/3/23, 61, 11, 30, 12, , 1
2016/3/24, 51, 6, 33, 9, , 1
2016/3/25, 18, 8, 30, 11, , 1
2016/3/26, 30, 11, 39, 9, , 1
2016/3/27, 51, 12, 34, 14, , 1
2016/3/28, 43, 14, 45, 13, , 2
2016/3/29, 51, 24, 52, 14, , 1
2016/3/30, 71, 19, 50, 12, , 1
2016/3/31, 57, 24, 42, 15, , 1
2015/10/1, 37, 15, 32, 8, , 1
2015/10/2, 29, 20, 42, 16, , 3
2015/10/3, 46, 20, 46, 8, , 2
2015/10/4, 49, 11, 26, 7, , 1
2015/10/5, 31, 13, 32, 11, , 1
2015/10/6, 38, 9, 32, 6, , 1
2015/10/7, 25, 11, 36, 6, , 1
2015/10/8, 35, 21, 48, 10, , 2
2015/10/9, 58, 31, 27, 20, , 3
2015/10/10, 71, 32, 31, 11, , 3
2015/10/11, 79, 26, 39, 17, , 3
2015/10/12, 72, 17, 31, 17, , 2
2015/10/13, 49, 10, 33, 13, , 2
2015/10/14, 30, 17, 35, 14, , 1
2015/10/15, 49, 16, 19, 14, , 
2015/10/16, 51, 15, 22, 11, , 2
2015/10/17, 45, 17, 32, 12, , 2
2015/10/18, 48, 22, 41, 13, , 3
2015/10/19, 61, 31, 34, 22, , 3
2015/10/20, 76, 25, 30, 14, , 2
2015/10/21, 62, 22, 34, 16, , 2
2015/10/22, 60, 18, 27, 15, , 2
2015/10/23, 52, 30, 46, 18, , 3
2015/10/24, 76, 16, 32, 5, , 1
2015/10/25, 40, 12, 35, 14, , 2
2015/10/26, 37, 23, 36, 17, , 2
2015/10/27, 59, 19, 44, 11, , 1
2015/10/28, 52, 16, 22, 15, , 2
2015/10/29, 43, 20, 27, 20, , 2
2015/10/30, 55, 11, 23, 11, , 1
2015/10/31, 33, 14, 29, 16, , 3
2015/11/1, 47, 18, 15, 18, , 3
2015/11/2, 56, 11, 33, 13, , 3
2015/11/3, 40, 9, 21, 22, , 3
2015/11/4, 29, 15, 22, 23, , 3
2015/11/5, 48, 19, 31, 20, , 3
2015/11/6, 58, 24, 33, 17, , 2
2015/11/7, 67, 21, 16, 12, , 2
2015/11/8, 63, 21, 7, 21, , 3
2015/11/9, 72, 10, 9, 16, , 2
2015/11/10, 29, 5, 24, , , 1
2015/11/11, 14, 9, 23, 16, , 1
2015/11/12, 29, 10, 21, 13, , 1
2015/11/13, 38, 9, 15, 12, , 1
2015/11/14, 38, 4, 22, 8, , 2
2015/11/15, 11, 7, 21, 15, , 1
2015/11/16, 22, 17, 19, 20, , 2
2015/11/17, 47, 23, 17, 13, , 2
2015/11/18, 54, 5, 25, 8, , 1
2015/11/19, 16, 13, 12, 23, , 2
2015/11/20, 37, 14, 26, 12, , 2
2015/11/21, 41, 18, 22, 9, , 2
2015/11/22, 56, 20, 17, 13, , 2
2015/11/23, 64, 10, 22, 14, , 2
2015/11/24, 49, 8, 20, 11, , 1
2015/11/25, 20, 5, 17, 13, , 1
2015/11/26, 15, 8, 25, 17, , 3
2015/11/27, 28, 13, 18, 27, , 5
2015/11/28, 43, 9, 22, 15, , 2
2015/11/29, 33, 14, 16, 19, , 3
2015/11/30, 49, 12, 23, 16, , 3
2015/12/1, 40, 15, 8, 22, , 2
2015/12/2, 52, 20, 5, 26, , 4
2015/12/3, 62, 9, 24, 13, , 
2015/12/4, 26, 12, 21, 25, , 
2015/12/5, 38, 8, 26, 15, , 
2015/12/6, 24, 12, 21, 18, , 2
2015/12/7, 40, 15, 17, 23, , 2
2015/12/8, 52, 20, 7, 32, , 4
2015/12/9, 68, 35, 4, 32, , 4
2015/12/10, 107, 16, 25, 18, , 2
2015/12/11, 67, 8, 31, 8, , 2
2015/12/12, 30, 15, 22, 12, , 2
2015/12/13, 56, 15, 19, 16, , 2
2015/12/14, 55, 20, 14, 23, , 4
2015/12/15, 69, 25, 14, 24, , 4
2015/12/16, 79, 4, 22, 10, , 1
2015/12/17, 12, 6, 25, 14, , 2
2015/12/18, 20, 7, 26, 13, , 1
2015/12/19, 22, 13, 24, 19, , 3
2015/12/20, 44, 32, 10, 31, , 4
2015/12/21, 94, 9, 29, 14, , 2
2015/12/22, 30, 27, 11, 25, , 3
2015/12/23, 80, 19, 19, 17, , 2
2015/12/24, 61, 11, 26, 16, , 2
2015/12/25, 42, 6, 23, 16, , 3
2015/12/26, 26, 6, 25, 12, , 4
2015/12/27, 26, 8, 26, 15, , 4
2015/12/28, 27, 7, 25, 15, , 3
2015/12/29, 27, 8, 26, 16, , 3
2015/12/30, 29, , , , , 
2016/1/1, 18, 9, 24, 16, , 3
2016/1/2, 30, 16, 22, 22, , 4
2016/1/3, 54, 20, 20, 25, , 5
2015/7/1, 21, 17, 27, 20, , 2
2015/7/2, 45, 13, 26, 21, , 2
2015/7/3, 32, 16, 20, 18, , 1
2015/7/4, 47, 13, 40, 7, , 1
2015/7/5, 33, 14, 30, 13, , 1
2015/7/6, 40, 14, 38, 16, , 2
2015/7/7, 40, 30, 31, 15, , 2
2015/7/8, 71, 11, 24, 13, , 1
2015/7/9, 27, 18, 69, 16, , 1
2015/7/10, 49, 26, 84, 9, , 1
2015/7/11, 61, 34, 78, 9, , 1
2015/7/12, 76, 21, 22, 8, , 1
2015/7/13, 44, 14, 17, 4, , 
2015/7/14, 29, 10, 14, 5, , 
2015/7/15, 22, 24, 11, 9, , 
2015/7/16, 32, 23, 14, 5, , 
2015/7/17, 38, 16, 12, 4, , 
2015/7/18, 31, 17, 32, 6, , 
2015/7/19, 39, 29, 76, 11, , 
2015/7/20, 59, 27, 45, 10, , 
2015/7/21, 55, 9, 18, 4, , 
2015/7/22, 21, 10, 16, 6, , 
2015/7/23, 20, 19, 53, 17, , 
2015/7/24, 42, 41, 92, 17, , 
2015/7/25, 76, 50, 134, 13, , 
2015/7/26, 95, 41, 109, 14, , 
2015/7/27, 83, 37, 60, 14, , 1
2015/7/28, 70, 40, 54, 15, , 2
2015/7/29, 80, 36, 48, 14, , 3
2015/7/30, 71, 41, 83, 13, , 3
2015/7/31, 83, 58, 99, 8, , 3
2015/8/1, 106, 39, 73, 7, , 2
2015/8/2, 81, 33, 59, 10, , 2
2015/8/3, 74, 38, 64, 9, , 2
2015/8/4, 77, 20, 23, 8, , 2
2015/8/5, 46, 15, 48, 9, , 2
2015/8/6, 39, 31, 101, 17, , 3
2015/8/7, 75, 33, 46, 7, , 3
2015/8/8, 69, 21, 37, 6, , 
2015/8/9, 44, 20, 16, 12, , 2
2015/8/10, 45, 14, 24, 10, , 2
2015/8/11, 31, 21, 45, 11, , 2
2015/8/12, 44, 19, 26, 9, , 1
2015/8/13, 45, 26, 33, 9, , 
2015/8/14, 52, 16, 74, 7, , 2
2015/8/15, 43, 21, 34, 8, , 1
2015/8/16, 49, 12, 18, 10, , 1
2015/8/17, 22, 11, 31, 7, , 1
2015/8/18, 25, 19, 35, 15, , 1
2015/8/19, 38, 19, 26, 15, , 2
2015/8/20, 40, 30, 32, 16, , 3
2015/8/21, 60, 29, 26, 10, , 1
2015/8/22, 58, 15, 30, 5, , 1
2015/8/23, 31, 16, 33, 6, , 1
2015/8/24, 23, 9, 24, 5, , 1
2015/8/25, 22, 5, 19, 9, , 1
2015/8/26, 9, 8, 28, 10, , 1
2015/8/27, 18, 9, 18, 8, , 1
2015/8/28, 20, 7, 17, 7, , 1
2015/8/29, 17, 8, 19, 8, , 1
2015/8/30, 17, 11, 14, 15, , 2
2015/8/31, 26, 20, 12, 25, , 2
2015/9/1, 44, 15, 27, 6, , 1
2015/9/2, 29, 17, 43, 12, , 1
2015/9/3, 38, 16, 43, 10, , 2
2015/9/4, 37, 21, 50, 11, , 2
2015/9/5, 52, 26, 32, 9, , 2
2015/9/6, 55, 11, 24, 14, , 1
2015/9/7, 23, 6, 19, 12, , 1
2015/9/8, 8, 6, 20, 10, , 1
2015/9/9, 11, 7, 11, 21, , 1
2015/9/10, 12, 10, 38, 14, , 1
2015/9/11, 24, 15, 42, 13, , 2
2015/9/12, 38, 17, 37, 6, , 1
2015/9/13, 48, 9, 39, 7, , 1
2015/9/14, 25, 11, 40, 11, , 1
2015/9/15, 34, 11, 30, 11, , 1
2015/9/16, 34, 5, 22, 12, , 1
2015/9/17, 15, 9, 16, 22, , 2
2015/9/18, 35, 14, 42, 12, , 1
2015/9/19, 45, 6, 36, 4, , 1
2015/9/20, 22, 11, 36, 8, , 1
2015/9/21, 33, 16, 41, 10, , 1
2015/9/22, 43, 16, 47, 10, , 2
2015/9/23, 47, 27, 24, 20, , 3
2015/9/24, 68, 12, 23, 13, , 2
2015/9/25, 29, 9, 25, 13, , 2
2015/9/26, 23, 12, 25, 10, , 2
2015/9/27, 28, 20, 40, 14, , 3
2015/9/28, 48, 12, 36, 7, , 1
2015/9/29, 35, 8, 35, 6, , 1
2015/9/30, 21, 15, 28, 15, , 1
